id,y
2998,1
2999,0
3000,0
3001,0
3002,0
3003,1
3004,1
3005,0
3006,1
3007,1
3008,1
3009,1
3010,1
3011,1
3012,0
3013,0
3014,1
3015,1
3016,0
3017,1
3018,1
3019,0
3020,0
3021,0
3022,1
3023,1
3024,1
3025,0
3026,1
3027,0
3028,1
3029,1
3030,1
3031,0
3032,1
3033,1
3034,1
3035,0
3036,0
3037,1
3038,1
3039,1
3040,1
3041,1
3042,0
3043,0
3044,1
3045,0
3046,1
3047,0
3048,1
3049,1
3050,1
3051,0
3052,1
3053,0
3054,0
3055,0
3056,1
3057,1
3058,1
3059,1
3060,1
3061,0
3062,0
3063,1
3064,1
3065,0
3066,1
3067,1
3068,1
3069,1
3070,0
3071,1
3072,0
3073,1
3074,0
3075,1
3076,1
3077,0
3078,1
3079,1
3080,0
3081,1
3082,1
3083,1
3084,1
3085,0
3086,1
3087,0
3088,0
3089,0
3090,0
3091,1
3092,1
3093,1
3094,0
3095,0
3096,1
3097,1
3098,0
3099,1
3100,0
3101,0
3102,1
3103,0
3104,0
3105,0
3106,1
3107,0
3108,0
3109,0
3110,0
3111,1
3112,1
3113,1
3114,1
3115,1
3116,0
3117,0
3118,0
3119,1
3120,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,0
3127,0
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,1
3141,0
3142,1
3143,0
3144,1
3145,0
3146,1
3147,1
3148,1
3149,0
3150,0
3151,1
3152,0
3153,0
3154,0
3155,0
3156,1
3157,0
3158,0
3159,1
3160,1
3161,1
3162,1
3163,1
3164,0
3165,0
3166,0
3167,1
3168,0
3169,0
3170,0
3171,0
3172,0
3173,1
3174,1
3175,0
3176,0
3177,0
3178,0
3179,1
3180,0
3181,0
3182,0
3183,0
3184,0
3185,0
3186,0
3187,1
3188,0
3189,0
3190,1
3191,0
3192,0
3193,1
3194,1
3195,0
3196,0
3197,0
3198,1
3199,0
3200,0
3201,0
3202,1
3203,1
3204,1
3205,1
3206,0
3207,0
3208,0
3209,0
3210,1
3211,1
3212,0
3213,1
3214,1
3215,0
3216,0
3217,0
3218,0
3219,0
3220,1
3221,0
3222,1
3223,1
3224,1
3225,1
3226,0
3227,1
3228,0
3229,1
3230,0
3231,1
3232,1
3233,1
3234,0
3235,1
3236,0
3237,1
3238,0
3239,0
3240,1
3241,0
3242,1
3243,1
3244,0
3245,1
3246,1
3247,1
3248,1
3249,0
3250,0
3251,1
3252,0
3253,1
3254,1
3255,0
3256,0
3257,1
3258,0
3259,0
3260,0
3261,1
3262,0
3263,1
3264,1
3265,1
3266,1
3267,1
3268,1
3269,1
3270,0
3271,1
3272,1
3273,0
3274,1
3275,1
3276,1
3277,0
3278,1
3279,0
3280,0
3281,0
3282,1
3283,0
3284,0
3285,0
3286,0
3287,1
3288,1
3289,0
3290,1
3291,1
3292,0
3293,1
3294,0
3295,1
3296,0
3297,0
3298,0
3299,1
3300,1
3301,0
3302,0
3303,0
3304,0
3305,0
3306,1
3307,1
3308,1
3309,0
3310,0
3311,0
3312,0
3313,0
3314,1
3315,0
3316,0
3317,1
3318,1
3319,0
3320,1
3321,0
3322,1
3323,0
3324,1
3325,0
3326,0
3327,1
3328,1
3329,1
3330,0
3331,1
3332,1
3333,1
3334,0
3335,0
3336,0
3337,0
3338,1
3339,0
3340,0
3341,1
3342,0
3343,1
3344,0
3345,0
3346,0
3347,0
3348,0
3349,0
3350,1
3351,0
3352,1
3353,1
3354,0
3355,0
3356,0
3357,0
3358,1
3359,0
3360,0
3361,0
3362,0
3363,1
3364,0
3365,0
3366,0
3367,1
3368,1
3369,0
3370,1
3371,0
3372,1
3373,0
3374,0
3375,0
3376,0
3377,1
3378,0
3379,1
3380,0
3381,0
3382,1
3383,1
3384,1
3385,0
3386,0
3387,0
3388,0
3389,0
3390,1
3391,1
3392,1
3393,0
3394,1
3395,1
3396,1
3397,0
3398,0
3399,0
3400,0
3401,1
3402,1
3403,1
3404,0
3405,0
3406,1
3407,1
3408,1
3409,0
3410,1
3411,1
3412,0
3413,0
3414,0
3415,0
3416,0
3417,0
3418,1
3419,0
3420,0
3421,0
3422,1
3423,1
3424,0
3425,0
3426,1
3427,0
3428,1
3429,0
3430,1
3431,1
3432,0
3433,0
3434,0
3435,1
3436,0
3437,0
3438,0
3439,0
3440,0
3441,0
3442,1
3443,0
3444,0
3445,1
3446,0
3447,0
3448,0
3449,0
3450,1
3451,0
3452,0
3453,0
3454,1
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,1
3462,1
3463,0
3464,0
3465,0
3466,1
3467,1
3468,0
3469,0
3470,1
3471,1
3472,0
3473,0
3474,1
3475,1
3476,0
3477,0
3478,1
3479,0
3480,1
3481,1
3482,0
3483,0
3484,0
3485,1
3486,1
3487,0
3488,0
3489,1
3490,0
3491,0
3492,1
3493,0
3494,0
3495,1
3496,0
3497,0
3498,1
3499,1
3500,1
3501,1
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,1
3509,1
3510,1
3511,1
3512,1
3513,1
3514,1
3515,1
3516,1
3517,1
3518,0
3519,1
3520,1
3521,1
3522,0
3523,0
3524,1
3525,0
3526,1
3527,1
3528,0
3529,1
3530,1
3531,1
3532,0
3533,0
3534,0
3535,1
3536,0
3537,1
3538,1
3539,1
3540,0
3541,0
3542,0
3543,1
3544,0
3545,0
3546,0
3547,1
3548,1
3549,1
3550,0
3551,1
3552,1
3553,0
3554,0
3555,1
3556,1
3557,1
3558,0
3559,0
3560,0
3561,0
3562,1
3563,0
3564,1
3565,0
3566,1
3567,1
3568,1
3569,1
3570,0
3571,1
3572,0
3573,0
3574,1
3575,1
3576,0
3577,0
3578,1
3579,0
3580,0
3581,1
3582,1
3583,1
3584,0
3585,1
3586,0
3587,1
3588,1
3589,1
3590,0
3591,0
3592,0
3593,0
3594,0
3595,1
3596,1
3597,1
3598,0
3599,1
3600,1
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0
3608,0
3609,0
3610,1
3611,1
3612,1
3613,1
3614,0
3615,1
3616,1
3617,1
3618,0
3619,1
3620,0
3621,1
3622,1
3623,1
3624,0
3625,1
3626,1
3627,1
3628,1
3629,1
3630,1
3631,1
3632,1
3633,1
3634,0
3635,1
3636,0
3637,0
3638,1
3639,1
3640,0
3641,0
3642,1
3643,1
3644,0
3645,1
3646,1
3647,1
3648,1
3649,0
3650,1
3651,0
3652,0
3653,1
3654,0
3655,0
3656,0
3657,0
3658,0
3659,1
3660,0
3661,0
3662,0
3663,1
3664,1
3665,0
3666,0
3667,0
3668,0
3669,1
3670,1
3671,1
3672,1
3673,1
3674,0
3675,1
3676,1
3677,0
3678,0
3679,1
3680,1
3681,1
3682,1
3683,1
3684,0
3685,1
3686,1
3687,0
3688,1
3689,1
3690,1
3691,1
3692,1
3693,1
3694,0
3695,1
3696,1
3697,0
3698,0
3699,0
3700,1
3701,1
3702,1
3703,0
3704,0
3705,0
3706,0
3707,1
3708,1
3709,1
3710,0
3711,0
3712,0
3713,0
3714,1
3715,1
3716,1
3717,1
3718,0
3719,0
3720,0
3721,1
3722,1
3723,1
3724,1
3725,0
3726,1
3727,0
3728,1
3729,1
3730,1
3731,1
3732,0
3733,1
3734,1
3735,1
3736,1
3737,0
3738,1
3739,0
3740,1
3741,1
3742,0
3743,0
3744,0
3745,1
3746,0
3747,0
3748,0
3749,1
3750,0
3751,0
3752,1
3753,1
3754,0
3755,0
3756,0
3757,0
3758,0
3759,1
3760,1
3761,1
3762,1
3763,1
3764,0
3765,0
3766,0
3767,1
3768,0
3769,1
3770,1
3771,1
3772,1
3773,1
3774,1
3775,0
3776,0
3777,0
3778,1
3779,0
3780,1
3781,0
3782,1
3783,1
3784,0
3785,0
3786,1
3787,1
3788,1
3789,1
3790,1
3791,1
3792,0
3793,0
3794,1
3795,1
3796,1
3797,1
3798,0
3799,0
3800,0
3801,1
3802,1
3803,1
3804,0
3805,1
3806,0
3807,0
3808,1
3809,1
3810,0
3811,1
3812,0
3813,1
3814,1
3815,0
3816,1
3817,0
3818,0
3819,1
3820,1
3821,1
3822,1
3823,1
3824,0
3825,1
3826,1
3827,0
3828,1
3829,0
3830,1
3831,0
3832,1
3833,1
3834,1
3835,1
3836,0
3837,0
3838,0
3839,0
3840,0
3841,1
3842,1
3843,1
3844,1
3845,0
3846,0
3847,0
3848,1
3849,1
3850,0
3851,1
3852,0
3853,0
3854,0
3855,1
3856,0
3857,0
3858,0
3859,0
3860,1
3861,1
3862,0
3863,1
3864,0
3865,0
3866,1
3867,0
3868,1
3869,1
3870,0
3871,0
3872,1
3873,1
3874,0
3875,1
3876,1
3877,0
3878,1
3879,0
3880,0
3881,1
3882,1
3883,0
3884,1
3885,1
3886,0
3887,1
3888,0
3889,0
3890,1
3891,0
3892,0
3893,1
3894,0
3895,1
3896,0
3897,0
3898,0
3899,1
3900,1
3901,0
3902,1
3903,0
3904,0
3905,1
3906,1
3907,1
3908,0
3909,0
3910,0
3911,1
3912,0
3913,0
3914,1
3915,1
3916,0
3917,0
3918,1
3919,1
3920,0
3921,1
3922,0
3923,1
3924,1
3925,1
3926,1
3927,1
3928,1
3929,1
3930,1
3931,0
3932,1
3933,0
3934,1
3935,1
3936,0
3937,1
3938,1
3939,1
3940,0
3941,0
3942,1
3943,1
3944,1
3945,1
3946,1
3947,1
3948,1
3949,0
3950,0
3951,0
3952,0
3953,1
3954,0
3955,0
3956,1
3957,1
3958,0
3959,0
3960,1
3961,1
3962,1
3963,1
3964,1
3965,1
3966,0
3967,1
3968,0
3969,1
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,1
3981,0
3982,0
3983,0
3984,0
3985,1
3986,0
3987,0
3988,1
3989,0
3990,1
3991,1
3992,1
3993,1
3994,0
3995,0
3996,1
3997,0
3998,0
3999,0
4000,1
4001,0
4002,1
4003,0
4004,0
4005,1
4006,1
4007,0
4008,0
4009,1
4010,0
4011,1
4012,1
4013,1
4014,0
4015,0
4016,0
4017,1
4018,1
4019,1
4020,1
4021,0
4022,0
4023,0
4024,1
4025,0
4026,0
4027,0
4028,1
4029,0
4030,0
4031,1
4032,1
4033,0
4034,1
4035,1
4036,0
4037,1
4038,0
4039,1
4040,1
4041,1
4042,1
4043,0
4044,1
4045,1
4046,1
4047,0
4048,1
4049,0
4050,0
4051,0
4052,1
4053,1
4054,0
4055,1
4056,1
4057,0
4058,1
4059,0
4060,1
4061,1
4062,0
4063,1
4064,1
4065,1
4066,1
4067,1
4068,1
4069,0
4070,1
4071,1
4072,1
4073,1
4074,0
4075,1
4076,1
4077,0
4078,1
4079,0
4080,1
4081,1
4082,0
4083,1
4084,1
4085,0
4086,0
4087,1
4088,1
4089,1
4090,1
4091,0
4092,1
4093,1
4094,1
4095,1
4096,0
4097,0
4098,1
4099,1
4100,1
4101,0
4102,1
4103,1
4104,1
4105,1
4106,0
4107,1
4108,0
4109,0
4110,0
4111,0
4112,1
4113,1
4114,0
4115,1
4116,1
4117,1
4118,1
4119,0
4120,1
4121,0
4122,1
4123,0
4124,0
4125,0
4126,0
4127,0
4128,1
4129,1
4130,1
4131,0
4132,0
4133,1
4134,0
4135,1
4136,1
4137,1
4138,1
4139,0
4140,1
4141,1
4142,1
4143,1
4144,1
4145,1
4146,0
4147,0
4148,0
4149,1
4150,1
4151,0
4152,1
4153,1
4154,0
4155,0
4156,1
4157,1
4158,1
4159,1
4160,1
4161,1
4162,1
4163,0
4164,0
4165,1
4166,0
4167,1
4168,1
4169,0
4170,1
4171,1
4172,0
4173,1
4174,1
4175,0
4176,0
4177,0
4178,0
4179,1
4180,1
4181,0
4182,1
4183,1
4184,1
4185,0
4186,0
4187,0
4188,1
4189,1
4190,0
4191,1
4192,0
4193,1
4194,1
4195,0
4196,0
4197,1
4198,1
4199,1
4200,1
4201,0
4202,1
4203,0
4204,1
4205,0
4206,0
4207,1
4208,1
4209,0
4210,0
4211,1
4212,0
4213,1
4214,0
4215,0
4216,1
4217,0
4218,1
4219,1
4220,1
4221,1
4222,1
4223,0
4224,1
4225,1
4226,0
4227,1
4228,0
4229,1
4230,1
4231,0
4232,1
4233,1
4234,1
4235,1
4236,1
4237,0
4238,0
4239,1
4240,1
4241,1
4242,1
4243,1
4244,0
4245,1
4246,0
4247,1
4248,0
4249,0
4250,1
4251,0
4252,1
4253,1
4254,0
4255,0
4256,1
4257,0
4258,1
4259,0
4260,0
4261,1
4262,0
4263,0
4264,0
4265,1
4266,1
4267,1
4268,1
4269,1
4270,1
4271,0
4272,1
4273,0
4274,1
4275,0
4276,0
4277,0
4278,1
4279,1
4280,1
4281,1
4282,1
4283,1
4284,1
4285,1
4286,0
4287,1
4288,0
4289,0
4290,0
4291,0
4292,1
4293,0
4294,1
4295,0
4296,1
4297,1
4298,1
4299,0
4300,0
4301,1
4302,1
4303,1
4304,0
4305,0
4306,0
4307,0
4308,1
4309,0
4310,1
4311,1
4312,0
4313,0
4314,1
4315,0
4316,0
4317,1
4318,1
4319,1
4320,0
4321,1
4322,1
4323,0
4324,0
4325,1
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,1
4333,0
4334,1
4335,0
4336,0
4337,0
4338,1
4339,0
4340,1
4341,0
4342,1
4343,1
4344,1
4345,1
4346,0
4347,0
4348,1
4349,0
4350,0
4351,1
4352,1
4353,0
4354,0
4355,0
4356,0
4357,0
4358,0
4359,0
4360,0
4361,1
4362,0
4363,1
4364,1
4365,0
4366,1
4367,0
4368,1
4369,0
4370,1
4371,0
4372,1
4373,0
4374,1
4375,1
4376,1
4377,0
4378,1
4379,1
4380,0
4381,0
4382,1
4383,1
4384,1
4385,1
4386,1
4387,0
4388,1
4389,1
4390,1
4391,0
4392,0
4393,1
4394,1
4395,0
4396,0
4397,0
4398,0
4399,1
4400,1
4401,1
4402,0
4403,0
4404,1
4405,1
4406,0
4407,0
4408,1
4409,1
4410,1
4411,1
4412,0
4413,0
4414,1
4415,0
4416,1
4417,0
4418,0
4419,0
4420,1
4421,1
4422,1
4423,0
4424,0
4425,0
4426,1
4427,1
4428,0
4429,1
4430,1
4431,0
4432,0
4433,1
4434,1
4435,0
